"(x, y)",Year,Month,Town,Block,Floor_Area,Flat_Model,Lease_Commence_Date,Price_Per_Square_Meter
"(6, 98)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(6, 99)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(6, 100)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(6, 101)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(6, 102)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(6, 103)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(6, 104)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(6, 105)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(6, 106)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(6, 107)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(6, 108)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(6, 109)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(6, 110)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(6, 111)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(6, 112)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(6, 113)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(6, 114)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(6, 115)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(6, 116)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(6, 117)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(6, 118)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(6, 119)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(6, 120)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(6, 121)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(6, 122)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(6, 123)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(6, 124)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(6, 125)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(6, 126)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(6, 127)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(6, 128)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(6, 129)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(6, 130)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(6, 131)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(6, 132)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(6, 133)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(6, 134)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(6, 135)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(6, 136)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(6, 137)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(6, 138)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(6, 139)",2016,03,PASIR RIS,206,147.0,Apartment,1993,3483
"(6, 140)",2016,03,PASIR RIS,206,147.0,Apartment,1993,3483
"(6, 141)",2016,03,PASIR RIS,206,147.0,Apartment,1993,3483
"(6, 142)",2016,03,PASIR RIS,206,147.0,Apartment,1993,3483
"(6, 143)",2016,03,PASIR RIS,206,147.0,Apartment,1993,3483
"(6, 144)",2016,03,PASIR RIS,206,147.0,Apartment,1993,3483
"(6, 145)",2016,03,PASIR RIS,206,147.0,Apartment,1993,3483
"(6, 146)",2016,03,PASIR RIS,206,147.0,Apartment,1993,3483
"(6, 147)",2016,03,PASIR RIS,206,147.0,Apartment,1993,3483
"(6, 148)",2016,03,PASIR RIS,251,150.0,Apartment,1993,3753
"(6, 149)",2016,03,PASIR RIS,251,150.0,Apartment,1993,3753
"(6, 150)",2016,03,PASIR RIS,251,150.0,Apartment,1993,3753
"(7, 80)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 81)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 82)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 83)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 84)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 85)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 86)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 87)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 88)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 89)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 90)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 91)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 92)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 93)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 94)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 95)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 96)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 97)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 98)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 99)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 100)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 101)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 102)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 103)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 104)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 105)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 106)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 107)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 108)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 109)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 110)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 111)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 112)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 113)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 114)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 115)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 116)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 117)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 118)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 119)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 120)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 121)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 122)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 123)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 124)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 125)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 126)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(7, 127)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(7, 128)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(7, 129)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(7, 130)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(7, 131)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(7, 132)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(7, 133)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(7, 134)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(7, 135)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(7, 136)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(7, 137)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(7, 138)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(7, 139)",2016,03,PASIR RIS,206,147.0,Apartment,1993,3483
"(7, 140)",2016,03,PASIR RIS,206,147.0,Apartment,1993,3483
"(7, 141)",2016,03,PASIR RIS,206,147.0,Apartment,1993,3483
"(7, 142)",2016,03,PASIR RIS,206,147.0,Apartment,1993,3483
"(7, 143)",2016,03,PASIR RIS,206,147.0,Apartment,1993,3483
"(7, 144)",2016,03,PASIR RIS,206,147.0,Apartment,1993,3483
"(7, 145)",2016,03,PASIR RIS,206,147.0,Apartment,1993,3483
"(7, 146)",2016,03,PASIR RIS,206,147.0,Apartment,1993,3483
"(7, 147)",2016,03,PASIR RIS,206,147.0,Apartment,1993,3483
"(7, 148)",2016,03,PASIR RIS,251,150.0,Apartment,1993,3753
"(7, 149)",2016,03,PASIR RIS,251,150.0,Apartment,1993,3753
"(7, 150)",2016,03,PASIR RIS,251,150.0,Apartment,1993,3753
"(8, 80)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 81)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 82)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 83)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 84)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 85)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 86)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 87)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 88)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 89)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 90)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 91)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 92)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 93)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 94)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 95)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 96)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 97)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 98)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 99)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 100)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 101)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 102)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 103)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 104)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 105)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 106)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 107)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 108)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 109)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 110)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 111)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 112)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 113)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 114)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 115)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 116)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 117)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 118)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 119)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 120)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 121)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 122)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 123)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 124)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 125)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 126)",2016,02,PASIR RIS,149,126.0,Improved,1995,3413
"(8, 127)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(8, 128)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(8, 129)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(8, 130)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(8, 131)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(8, 132)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(8, 133)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(8, 134)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(8, 135)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(8, 136)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(8, 137)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(8, 138)",2016,03,PASIR RIS,234,138.0,Model A,1993,3442
"(8, 139)",2016,03,PASIR RIS,206,147.0,Apartment,1993,3483
"(8, 140)",2016,03,PASIR RIS,206,147.0,Apartment,1993,3483
"(8, 141)",2016,03,PASIR RIS,206,147.0,Apartment,1993,3483
"(8, 142)",2016,03,PASIR RIS,206,147.0,Apartment,1993,3483
"(8, 143)",2016,03,PASIR RIS,206,147.0,Apartment,1993,3483
"(8, 144)",2016,03,PASIR RIS,206,147.0,Apartment,1993,3483
"(8, 145)",2016,03,PASIR RIS,206,147.0,Apartment,1993,3483
"(8, 146)",2016,03,PASIR RIS,206,147.0,Apartment,1993,3483
"(8, 147)",2016,03,PASIR RIS,206,147.0,Apartment,1993,3483
"(8, 148)",2016,03,PASIR RIS,251,150.0,Apartment,1993,3753
"(8, 149)",2016,03,PASIR RIS,251,150.0,Apartment,1993,3753
"(8, 150)",2016,03,PASIR RIS,251,150.0,Apartment,1993,3753
